source_url_processed,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,fact,bias
consortiumnews.com,1,18,2,1,1,0,0,0,0,1,0,0,2,3
usainfront.com,0,14,2,1,1,0,0,0,0,1,0,0,0,0
conservativehq.com,0,22,3,2,1,0,0,0,0,1,0,0,1,1
hoover.org-publications-policy-review,0,41,3,1,1,0,1,0,0,0,0,0,2,1
rinf.com,0,8,2,1,0,0,0,0,0,1,0,0,0,0
adl.org,0,11,3,3,0,0,0,0,0,1,0,0,2,4
conservativedailynews.com,0,29,3,2,1,0,0,0,0,1,0,0,1,1
capitalresearch.org,1,19,2,1,1,0,0,0,0,1,0,0,1,1
infogalactic.com,1,16,2,1,1,0,0,0,0,1,0,0,0,0
news.err.ee,0,11,3,2,0,0,0,0,0,0,0,0,2,3
opslens.com,0,15,3,2,0,0,0,0,0,1,0,0,1,1
vote.us.org,0,11,3,2,0,0,0,0,0,1,0,0,1,5
leftfootforward.org,1,19,2,1,1,0,0,0,0,1,0,0,2,5
geopoliticsalert.com,0,20,2,1,1,0,0,0,0,1,0,0,2,4
newsnow.co.uk,0,17,4,3,0,0,0,0,0,0,0,0,1,3
themarshallproject.org-#.qjbbuljBK,1,38,4,1,1,0,0,0,0,0,0,0,2,3
magapill.com,0,16,3,2,0,0,0,0,0,1,0,0,0,1
themilitant.com,0,19,3,2,1,0,0,0,0,1,0,0,2,5
latimes.com,0,15,3,2,0,0,0,0,0,1,0,0,2,4
indymedia.org-or-index.shtml,1,32,4,1,1,0,0,0,0,0,0,0,1,4
wikipedia.org,1,17,3,2,0,0,0,0,0,1,0,0,2,3
dailydot.com,0,16,3,2,0,0,0,0,0,1,0,0,2,5
readersupportednews.org,0,23,2,1,1,0,0,0,0,1,0,0,1,5
redstate.com,0,16,3,2,0,0,0,0,0,1,0,0,1,1
military.com,0,16,3,2,0,0,0,0,0,1,0,0,2,3
silive.com,0,14,3,2,0,0,0,0,0,1,0,0,2,4
bradford-delong.com,0,23,3,2,1,0,1,0,0,1,0,0,2,5
democratherald.com,0,18,2,1,1,0,0,0,0,1,0,0,2,3
feministcurrent.com,0,23,3,2,1,0,0,0,0,1,0,0,2,5
deccanherald.com,0,20,3,2,1,0,0,0,0,1,0,0,1,4
cowgernation.com,0,16,2,1,1,0,0,0,0,1,0,0,1,1
federaltimes.com,0,20,3,2,1,0,0,0,0,1,0,0,2,3
sunlightfoundation.com,0,21,2,1,1,0,0,0,0,1,0,0,2,3
hillarydaily.com,1,15,2,1,1,0,0,0,0,1,0,0,1,1
freemedia.at,0,15,3,2,0,0,0,0,0,0,0,0,2,3
beinglibertarian.com,1,20,2,1,1,0,0,0,0,1,0,0,2,1
frontpagemag.com,0,20,3,2,1,0,0,0,0,1,0,0,0,0
americanindependent.com,0,23,2,1,1,0,0,0,0,1,0,0,2,5
tabletmag.com,0,17,3,2,0,0,0,0,0,1,0,0,2,4
curvemag.com,0,16,3,2,0,0,0,0,0,1,0,0,2,5
helenair.com,0,11,2,1,0,0,0,0,0,1,0,0,2,3
ahtribune.com,0,13,2,1,0,0,0,0,0,1,0,0,1,4
nber.org,0,12,3,2,0,0,0,0,0,1,0,0,2,3
faithfamilyamerica.com,0,26,3,2,1,0,0,0,0,1,0,0,2,2
centerforinquiry.net,0,23,3,2,1,0,0,0,0,0,0,0,2,3
bjreview.com,0,16,3,2,0,0,0,0,0,1,0,0,2,4
tnonline.com,1,16,3,2,0,0,0,0,0,1,0,0,2,2
sciencedaily.com,1,20,3,2,1,0,0,0,0,1,0,0,2,3
elpasotimes.com,0,19,3,2,1,0,0,0,0,1,0,0,2,4
cnbc.com,0,12,3,2,0,0,0,0,0,1,0,0,2,4
algemeiner.com,1,18,3,2,1,0,0,0,0,1,0,0,2,2
calgaryherald.com,0,17,2,1,1,0,0,0,0,1,0,0,2,4
feministfrequency.com,1,21,2,1,1,0,0,0,0,1,0,0,2,4
viralliberty.com,0,16,2,1,1,0,0,0,0,1,0,0,0,0
dailysnark.com,0,14,2,1,1,0,0,0,0,1,0,0,0,3
eng.majalla.com,0,15,3,2,0,0,0,0,0,1,0,0,2,3
freedomhouse.org,1,16,2,1,1,0,0,0,0,1,0,0,2,2
newsblaze.com,0,13,2,1,0,0,0,0,0,1,0,0,0,0
votesmart.org,0,13,2,1,0,0,0,0,0,1,0,0,2,3
reporterslab.org,0,16,2,1,1,0,0,0,0,1,0,0,2,3
theintercept.com,1,14,2,1,1,0,0,0,0,1,0,0,2,4
evonomics.com,0,13,2,1,0,0,0,0,0,1,0,0,2,5
gbtimes.com,1,11,2,1,0,0,0,0,0,1,0,0,2,3
thenationalpatriot.com,0,26,3,2,1,0,0,0,0,1,0,0,0,0
torontosun.com,0,18,3,2,1,0,0,0,0,1,0,0,2,1
theunrealtimes.com,0,22,3,2,1,0,0,0,0,1,0,0,0,3
staresattheworld.com,0,24,3,2,1,0,0,0,0,1,0,0,0,0
youthradio.org,1,14,2,1,1,0,0,0,0,1,0,0,2,4
samefacts.com,0,17,3,2,0,0,0,0,0,1,0,0,2,5
bluetribune.com,0,15,2,1,1,0,0,0,0,1,0,0,0,6
canadians.org,1,13,2,1,0,0,0,0,0,1,0,0,2,4
heraldsun.com.au,0,20,4,3,0,0,0,0,0,0,1,0,2,2
notallowedto.com,0,16,2,1,1,0,0,0,0,1,0,0,0,3
worldpress.org,0,14,2,1,1,0,0,0,0,1,0,0,2,3
azdailysun.com,0,14,2,1,1,0,0,0,0,1,0,0,2,4
newbostonpost.com,0,17,2,1,1,0,0,0,0,1,0,0,1,1
thedcgazette.com,0,14,2,1,1,0,0,0,0,1,0,0,0,0
barenakedislam.com,0,22,3,2,1,0,0,0,0,1,0,0,0,0
twitchy.com,0,10,2,1,0,0,0,0,0,1,0,0,1,1
newyorker.com-humor-borowitz-report,1,38,3,1,1,0,1,0,0,0,0,0,0,3
lbc.co.uk,0,13,4,4,0,0,0,0,0,0,0,0,1,2
thenewamerican.com,0,22,3,2,1,0,0,0,0,1,0,0,1,1
scienceillustrated.com.au,0,24,3,2,1,0,0,0,0,0,1,0,2,3
rawstory.com,0,16,3,2,0,0,0,0,0,1,0,0,1,5
teapartytribune.com,0,23,3,2,1,0,0,0,0,1,0,0,2,1
freakoutnation.com,0,18,2,1,1,0,0,0,0,1,0,0,0,6
smithsonianmag.com,0,22,3,2,1,0,0,0,0,1,0,0,2,3
qctimes.com,0,11,2,1,0,0,0,0,0,1,0,0,2,3
statnews.com,1,16,3,2,0,0,0,0,0,1,0,0,2,3
unionleader.com,0,19,3,2,1,0,0,0,0,1,0,0,2,1
steadfastandloyal.com,1,19,2,1,1,0,0,0,0,1,0,0,0,0
theresurgent.com,0,14,2,1,1,0,0,0,0,1,0,0,1,1
france24.com-en,0,19,3,1,0,2,0,0,0,0,0,0,2,4
cnntimes.online,0,19,3,1,0,0,0,0,0,0,0,0,1,5
independentsentinel.com,0,27,3,2,1,0,0,0,0,1,0,0,2,1
100percentfedup.com,0,19,2,1,1,3,0,0,0,1,0,0,0,0
sofrep.com,1,9,2,1,0,0,0,0,0,1,0,0,2,2
cochrane.org,0,16,3,2,0,0,0,0,0,1,0,0,2,3
bullshido.net,0,16,3,2,0,0,0,0,0,0,0,0,2,3
thenewstribune.com,0,22,3,2,1,0,0,0,0,1,0,0,2,4
straitstimes.com-global,0,27,3,1,2,0,0,0,0,0,0,0,2,2
stltoday.com,0,16,3,2,0,0,0,0,0,1,0,0,2,4
tfp.org,0,11,3,3,0,0,0,0,0,1,0,0,0,0
lifenews.com,0,16,3,2,0,0,0,0,0,1,0,0,1,1
spiegel.de,0,28,3,1,1,0,0,0,0,0,0,0,2,4
greenvillegazette.com,0,25,3,2,1,0,0,0,0,1,0,0,2,5
sciencedirect.com,0,21,3,2,1,0,0,0,0,1,0,0,2,3
lewrockwell.com,1,19,3,2,1,0,0,0,0,1,0,0,0,0
thetrace.org,1,16,3,2,0,0,0,0,0,1,0,0,2,4
gazette.com,0,11,2,1,0,0,0,0,0,1,0,0,2,2
patheos.com,0,15,3,2,0,0,0,0,0,1,0,0,1,3
girlsjustwannahaveguns.com,0,26,2,1,1,0,0,0,0,1,0,0,0,0
newsandgutsmedia.com,1,24,3,2,1,0,0,0,0,1,0,0,2,4
observeronline.news,0,18,2,1,1,0,0,0,0,0,0,0,0,3
crfb.org,0,8,2,1,0,0,0,0,0,1,0,0,2,3
stpete4peace.org,1,20,3,2,1,1,0,0,0,1,0,0,2,5
feministing.com,0,15,2,1,1,0,0,0,0,1,0,0,2,5
unz.com,0,11,3,3,0,0,0,0,0,1,0,0,0,0
lfpress.com,0,15,3,2,0,0,0,0,0,1,0,0,2,2
globalvoices.org,1,16,2,1,1,0,0,0,0,1,0,0,2,5
dcstatesman.com,0,19,3,2,1,0,0,0,0,1,0,0,1,1
thedailyliberator.com,0,25,3,2,1,0,0,0,0,1,0,0,1,1
irinnews.org,0,16,3,2,0,0,0,0,0,1,0,0,2,4
sciencebasedmedicine.org,1,28,3,2,1,0,0,0,0,1,0,0,2,3
nationalreview.com,0,22,3,2,1,0,0,0,0,1,0,0,2,1
snopes.com,0,14,3,2,0,0,0,0,0,1,0,0,2,3
project-syndicate.org,1,25,3,2,1,0,1,0,0,1,0,0,2,3
theburningspear.com,0,23,3,2,1,0,0,0,0,1,0,0,2,5
pacificpundit.com,0,21,3,2,1,0,0,0,0,1,0,0,0,0
theredshtick.com,1,14,2,1,1,0,0,0,0,1,0,0,0,3
wallstreetonparade.com,0,22,2,1,1,0,0,0,0,1,0,0,2,4
politicaldig.com,0,15,2,1,1,0,0,0,0,1,0,0,1,5
memri.org,1,13,3,2,0,0,0,0,0,1,0,0,0,1
tvw.org,0,11,3,3,0,0,0,0,0,1,0,0,2,3
dailytarheel.com,0,20,3,2,1,0,0,0,0,1,0,0,2,4
lexingtoninstitute.org,0,22,2,1,1,0,0,0,0,1,0,0,2,2
kmov.com,0,12,3,2,0,0,0,0,0,1,0,0,2,4
nationaleconomicseditorial.com,0,34,3,2,1,0,0,0,0,1,0,0,0,0
middleeastmonitor.com,1,25,3,2,1,0,0,0,0,1,0,0,1,5
irishtimes.com,0,18,3,2,1,0,0,0,0,1,0,0,2,4
britannica.com,1,18,3,2,1,0,0,0,0,1,0,0,2,3
srnnews.com,0,15,3,2,0,0,0,0,0,1,0,0,2,2
dailytelegraph.com.au,0,25,4,3,1,0,0,0,0,0,1,0,1,1
astronomy.com,0,17,3,2,0,0,0,0,0,1,0,0,2,3
foreignaffairs.com,1,22,3,2,1,0,0,0,0,1,0,0,2,3
thesouthern.com,0,13,2,1,0,0,0,0,0,1,0,0,2,3
cis.org,0,7,2,2,0,0,0,0,0,1,0,0,0,0
washingtonblade.com,0,23,3,2,1,0,0,0,0,1,0,0,2,4
canadiandimension.com,1,21,2,1,1,0,0,0,0,1,0,0,2,5
schmedium.org,1,12,2,1,0,0,0,0,0,1,0,0,0,3
standard.net,0,15,3,2,0,0,0,0,0,0,0,0,2,3
change.org,1,14,3,2,0,0,0,0,0,1,0,0,2,5
democraticunderground.com,0,29,3,2,1,0,0,0,0,1,0,0,1,5
sciencenews.org,1,19,3,2,1,0,0,0,0,1,0,0,2,3
pastemagazine.com,1,21,3,2,1,0,0,0,0,1,0,0,2,5
texastribune.org,1,20,3,2,1,0,0,0,0,1,0,0,2,3
consnation.com,0,18,3,2,1,0,0,0,0,1,0,0,0,0
ctvnews.ca,0,14,3,2,0,0,0,0,0,0,0,0,2,4
thewire.in,1,8,2,1,0,0,0,0,0,0,0,0,2,4
realclearinvestigations.com,0,31,3,2,1,0,0,0,0,1,0,0,2,2
kansas.com,0,14,3,2,0,0,0,0,0,1,0,0,2,2
newser.com,0,14,3,2,0,0,0,0,0,1,0,0,2,4
rep-am.com,0,14,3,2,0,0,1,0,0,1,0,0,2,2
honestreporting.com,0,18,2,1,1,0,0,0,0,1,0,0,2,2
loveknowledge.org,0,17,2,1,1,0,0,0,0,1,0,0,1,5
democracynow.org,0,20,3,2,1,0,0,0,0,1,0,0,2,5
prospectmagazine.co.uk,0,26,4,3,1,0,0,0,0,0,0,0,2,4
thenational.ae,0,18,3,2,1,0,0,0,0,0,0,0,2,2
prwatch.org-cmd,0,19,3,1,0,0,0,0,0,0,0,0,2,5
winonadailynews.com,0,23,3,2,1,0,0,0,0,1,0,0,2,3
abovethelaw.com,0,15,2,1,1,0,0,0,0,1,0,0,2,4
us.blastingnews.com,0,19,3,2,1,0,0,0,0,1,0,0,1,4
factcheck.org,0,17,3,2,0,0,0,0,0,1,0,0,2,3
neweurope.eu,1,16,3,2,0,0,0,0,0,0,0,0,2,4
thediplomat.com,0,13,2,1,0,0,0,0,0,1,0,0,2,3
dailysurge.com,0,14,2,1,1,0,0,0,0,1,0,0,1,1
eastbaytimes.com,0,20,3,2,1,0,0,0,0,1,0,0,2,4
theday.com,0,14,3,2,0,0,0,0,0,1,0,0,2,3
mediacircus.com,1,19,3,2,1,0,0,0,0,1,0,0,1,1
defenseone.com,0,18,3,2,1,0,0,0,0,1,0,0,2,3
electronicintifada.net,1,21,2,1,1,0,0,0,0,0,0,0,2,5
usasupreme.com,0,18,3,2,1,0,0,0,0,1,0,0,0,0
thelibertyeagle.com,0,23,3,2,1,0,0,0,0,1,0,0,0,0
acsh.org,0,8,2,1,0,0,0,0,0,1,0,0,2,2
technologyreview.com,1,24,3,2,1,0,0,0,0,1,0,0,2,3
rt.com-news,1,14,3,2,0,0,0,0,0,0,0,0,1,2
dallasnews.com,0,18,3,2,1,0,0,0,0,1,0,0,2,2
scroll.in,1,8,2,1,0,0,0,0,0,0,0,0,2,4
brookings.edu,1,17,3,2,0,0,0,0,0,0,0,0,2,4
slate.com,0,13,3,2,0,0,0,0,0,1,0,0,2,5
westernjournalism.com-thepoint,0,33,3,1,2,0,0,0,0,0,0,0,1,1
conservativebase.com,1,20,2,1,1,0,0,0,0,1,0,0,1,1
desmoinesregister.com,0,25,3,2,1,0,0,0,0,1,0,0,2,2
stripes.com,1,15,3,2,0,0,0,0,0,1,0,0,2,3
theepochtimes.com,0,21,3,2,1,0,0,0,0,1,0,0,2,2
mondoweiss.net,0,13,2,1,1,0,0,0,0,0,0,0,2,5
newsbusters.org,0,19,3,2,1,0,0,0,0,1,0,0,1,1
thewashingtonreporter.com,1,23,2,1,1,0,0,0,0,1,0,0,0,0
revealnews.org,1,18,3,2,1,0,0,0,0,1,0,0,2,4
theoswatch.com,0,12,2,1,0,0,0,0,0,1,0,0,1,5
thesun.co.uk,1,16,4,3,0,0,0,0,0,0,0,0,1,1
antiwar.com,0,11,2,1,0,0,0,0,0,1,0,0,1,2
bostonherald.com,0,20,3,2,1,0,0,0,0,1,0,0,2,2
mynorthwest.com,0,15,2,1,1,0,0,0,0,1,0,0,2,2
missoulian.com,0,14,2,1,1,0,0,0,0,1,0,0,2,3
digg.com,0,8,2,1,0,0,0,0,0,1,0,0,2,4
fortune.com,0,11,2,1,0,0,0,0,0,1,0,0,2,2
cumberlink.com,0,14,2,1,1,0,0,0,0,1,0,0,2,3
mediazone.news,0,17,3,2,0,0,0,0,0,0,0,0,0,0
statesman.com,0,17,3,2,0,0,0,0,0,1,0,0,2,4
carnegieendowment.org,0,21,2,1,1,0,0,0,0,1,0,0,2,3
liberalexaminer.com,1,23,3,2,1,0,0,0,0,1,0,0,1,5
readingthepictures.org,0,26,3,2,1,0,0,0,0,1,0,0,2,5
corporatepresidency.org,1,23,2,1,1,0,0,0,0,1,0,0,2,4
imowired.com,0,12,2,1,0,0,0,0,0,1,0,0,0,0
richmond.com,0,16,3,2,0,0,0,0,0,1,0,0,2,2
telegraph.co.uk,0,19,4,3,0,0,0,0,0,0,0,0,2,2
alreporter.com,0,18,3,2,1,0,0,0,0,1,0,0,2,3
thestarphoenix.com,0,16,2,1,1,0,0,0,0,1,0,0,2,2
msnbc.com,0,13,3,2,0,0,0,0,0,1,0,0,1,5
mintpressnews.com,0,21,3,2,1,0,0,0,0,1,0,0,2,4
news.com.au,0,15,4,3,0,0,0,0,0,0,1,0,2,4
theshovel.com.au,0,20,4,3,0,0,0,0,0,0,1,0,0,3
thenewatlantis.com,0,22,3,2,1,0,0,0,0,1,0,0,2,2
bust.com,0,8,2,1,0,0,0,0,0,1,0,0,2,5
thehumanist.com,1,13,2,1,0,0,0,0,0,1,0,0,2,3
censored.news,0,16,3,2,0,0,0,0,0,0,0,0,0,0
miamiherald.com,0,19,3,2,1,0,0,0,0,1,0,0,2,4
frontiersin.org,1,19,3,2,1,0,0,0,0,1,0,0,1,3
outabouter.com,1,14,2,1,1,0,0,0,0,1,0,0,0,3
ifamericaknew.org,0,17,2,1,1,0,0,0,0,1,0,0,2,4
the-daily-news.co.uk,0,24,4,3,1,0,2,0,0,0,0,0,0,3
malaysia-today.net,0,21,3,2,1,0,1,0,0,0,0,0,1,3
drudgereport.com,0,20,3,2,1,0,0,0,0,1,0,0,1,1
insidesources.com,0,21,3,2,1,0,0,0,0,1,0,0,2,2
texasstandard.org,0,21,3,2,1,0,0,0,0,1,0,0,2,3
thenewtropic.com,1,14,2,1,1,0,0,0,0,1,0,0,2,4
thelocal.no,0,15,3,2,0,0,0,0,0,0,0,0,2,4
bigthink.com,0,12,2,1,0,0,0,0,0,1,0,0,2,3
nydailynews.com,0,19,3,2,1,0,0,0,0,1,0,0,1,4
scripps.ucsd.edu-news,1,19,3,0,0,0,0,0,0,0,0,0,2,3
lavendermagazine.com,0,24,3,2,1,0,0,0,0,1,0,0,2,5
thecitizenpress.com,1,17,2,1,1,0,0,0,0,1,0,0,1,1
freewoodpost.com,0,20,3,2,1,0,0,0,0,1,0,0,0,3
dispatch.com,0,16,3,2,0,0,0,0,0,1,0,0,2,2
truebluescoop.com,1,21,3,2,1,0,0,0,0,1,0,0,0,6
carepublican.com,0,16,2,1,1,0,0,0,0,1,0,0,2,1
fightforthefuture.org,1,25,3,2,1,0,0,0,0,1,0,0,2,4
heraldnet.com,0,17,3,2,0,0,0,0,0,1,0,0,2,4
drudge.com,0,14,3,2,0,0,0,0,0,1,0,0,1,5
bluedotdaily.com,0,20,3,2,1,0,0,0,0,1,0,0,1,5
legitgov.org,0,16,3,2,0,0,0,0,0,1,0,0,1,4
donaldtrumpnews.co,0,18,2,1,1,0,0,0,0,0,0,0,0,0
forward.com,0,11,2,1,0,0,0,0,0,1,0,0,2,4
redorbit.com,0,16,3,2,0,0,0,0,0,1,0,0,2,3
taipeitimes.com,0,19,3,2,1,0,0,0,0,1,0,0,2,3
liberalbias.com,0,15,2,1,1,0,0,0,0,1,0,0,0,3
abc.net.au,0,18,4,3,0,0,0,0,0,0,0,0,2,3
cbpp.org,0,12,3,2,0,0,0,0,0,1,0,0,2,4
aeon.co,1,7,2,1,0,0,0,0,0,0,0,0,2,4
ocweekly.com,0,16,3,2,0,0,0,0,0,1,0,0,2,4
rochdaleherald.co.uk,1,23,3,1,1,0,0,0,0,0,0,0,0,3
billingsgazette.com,0,19,2,1,1,0,0,0,0,1,0,0,2,2
dailyheadlines.net,0,17,2,1,1,0,0,0,0,0,0,0,0,0
redalertpolitics.com,0,20,2,1,1,0,0,0,0,1,0,0,1,1
hopkinsmedicine.org,1,23,3,2,1,0,0,0,0,1,0,0,2,3
phoenixnewtimes.com,0,23,3,2,1,0,0,0,0,1,0,0,2,4
citizensunited.org-index.aspx,0,29,3,0,1,0,0,0,0,0,0,0,1,1
nationalpost.com-index.html,0,31,4,1,1,0,0,0,0,0,0,0,2,2
idahostatesman.com,0,22,3,2,1,0,0,0,0,1,0,0,2,3
ourvoiceny.com,1,14,2,1,1,0,0,0,0,1,0,0,2,5
observer.com,0,12,2,1,0,0,0,0,0,1,0,0,2,1
thewashingtonstandard.com,0,23,2,1,1,0,0,0,0,1,0,0,0,0
splinternews.com,1,14,2,1,1,0,0,0,0,1,0,0,1,5
christianitytoday.com,0,25,3,2,1,0,0,0,0,1,0,0,2,2
bizstandardnews.com,0,19,2,1,1,0,0,0,0,1,0,0,0,3
empirenews.net,0,13,2,1,1,0,0,0,0,0,0,0,0,3
therantidote.com,0,14,2,1,1,0,0,0,0,1,0,0,1,1
politicalcritique.org,0,20,2,1,1,0,0,0,0,1,0,0,2,4
globegazette.com,0,16,2,1,1,0,0,0,0,1,0,0,2,3
washingtonmonthly.com,0,21,2,1,1,0,0,0,0,1,0,0,2,5
theautomaticearth.com,1,25,3,2,1,0,0,0,0,1,0,0,2,4
themilreview.com,1,14,2,1,1,0,0,0,0,1,0,0,2,1
arstechnica.com,0,15,2,1,1,0,0,0,0,1,0,0,2,3
iea.org,1,11,3,3,0,0,0,0,0,1,0,0,2,3
theblaze.com,0,16,3,2,0,0,0,0,0,1,0,0,1,1
atlanticcouncil.org,0,23,3,2,1,0,0,0,0,1,0,0,2,3
bannedinformation.com,0,21,2,1,1,0,0,0,0,1,0,0,0,0
weaselzippers.us,0,19,3,2,1,0,0,0,0,0,0,0,1,1
towleroad.com,0,17,3,2,0,0,0,0,0,1,0,0,1,5
ronpaulinstitute.org,0,24,3,2,1,0,0,0,0,1,0,0,1,1
theage.com.au,0,17,4,3,0,0,0,0,0,0,1,0,2,4
space.com,0,13,3,2,0,0,0,0,0,1,0,0,2,3
boingboing.net,0,13,2,1,1,0,0,0,0,0,0,0,2,5
ilovemyfreedom.org,0,18,2,1,1,0,0,0,0,1,0,0,0,0
crimethinc.com,1,14,2,1,1,0,0,0,0,1,0,0,2,5
constitutionproject.org,0,27,3,2,1,0,0,0,0,1,0,0,2,3
sayfiereview.com,0,20,3,2,1,0,0,0,0,1,0,0,2,3
investopedia.com,0,20,3,2,1,0,0,0,0,1,0,0,2,3
reductress.com,0,14,2,1,1,0,0,0,0,1,0,0,0,3
cfr.org,0,11,3,3,0,0,0,0,0,1,0,0,2,2
gomerblog.com,0,13,2,1,0,0,0,0,0,1,0,0,0,3
newshounds.us,0,16,3,2,1,0,0,0,0,0,0,0,1,5
nypost.com,0,10,2,1,0,0,0,0,0,1,0,0,1,2
indianexpress.com,0,17,2,1,1,0,0,0,0,1,0,0,2,3
skepticink.com,0,18,3,2,1,0,0,0,0,1,0,0,2,3
dissentmagazine.org,1,23,3,2,1,0,0,0,0,1,0,0,2,5
whatmattersnews.com,0,19,2,1,1,0,0,0,0,1,0,0,2,5
newyorker.com,0,17,3,2,0,0,0,0,0,1,0,0,2,5
hardnews.network,1,15,2,0,0,0,0,0,0,0,0,0,0,0
spectrumreport.com,0,16,2,1,1,0,0,0,0,1,0,0,1,3
airwars.org,1,11,2,1,0,0,0,0,0,1,0,0,2,3
gallup.com-home.aspx,0,24,4,1,0,0,0,0,0,0,0,0,2,3
sciencemag.org,0,18,3,2,1,0,0,0,0,1,0,0,2,3
americanthinker.com,0,23,3,2,1,0,0,0,0,1,0,0,1,1
cbc.ca,0,14,3,2,0,0,0,0,0,0,0,0,2,4
faithwire.com,0,17,3,2,0,0,0,0,0,1,0,0,1,1
amny.com,0,12,3,2,0,0,0,0,0,1,0,0,2,4
onenewsnow.com,0,18,3,2,1,0,0,0,0,1,0,0,1,1
thefederalistpapers.org,0,21,2,1,1,0,0,0,0,1,0,0,0,0
koco.com,0,12,3,2,0,0,0,0,0,1,0,0,2,4
eveningharold.com,0,17,2,1,1,0,0,0,0,1,0,0,0,3
ihypocrite.net,0,13,2,1,1,0,0,0,0,0,0,0,0,0
scotsman.com,0,16,3,2,0,0,0,0,0,1,0,0,2,3
democratichub.com,0,21,3,2,1,0,0,0,0,1,0,0,1,5
silenceisconsent.net,0,18,2,1,1,0,0,0,0,0,0,0,1,1
ammoland.com,0,16,3,2,0,0,0,0,0,1,0,0,2,1
thesciencepost.com,0,16,2,1,1,0,0,0,0,1,0,0,0,3
thedailymash.co.uk,0,22,4,3,1,0,0,0,0,0,0,0,0,3
scarymommy.com,0,18,3,2,1,0,0,0,0,1,0,0,2,5
russialies.com,0,18,3,2,1,0,0,0,0,1,0,0,2,3
treehugger.com,1,18,3,2,1,0,0,0,0,1,0,0,2,3
clashdaily.com,0,14,2,1,1,0,0,0,0,1,0,0,0,0
cnas.org,0,12,3,2,0,0,0,0,0,1,0,0,2,3
scoopnest.com,0,17,3,2,0,0,0,0,0,1,0,0,2,3
lompocrecord.com,0,16,2,1,1,0,0,0,0,1,0,0,2,3
opensecrets.org,0,19,3,2,1,0,0,0,0,1,0,0,2,3
usafirstinformation.com,0,27,3,2,1,0,0,0,0,1,0,0,0,0
patriotupdate.com,0,16,2,1,1,0,0,0,0,1,0,0,0,0
manhattan-institute.org,0,27,3,2,1,0,1,0,0,1,0,0,2,2
jewwatch.com,0,12,2,1,0,0,0,0,0,1,0,0,0,0
mashable.com,0,12,2,1,0,0,0,0,0,1,0,0,2,5
natmonitor.com,0,14,2,1,1,0,0,0,0,1,0,0,2,4
democracyguardian.com,1,21,2,1,1,0,0,0,0,1,0,0,1,5
ottawacitizen.com,0,17,2,1,1,0,0,0,0,1,0,0,2,2
miaminewtimes.com,0,21,3,2,1,0,0,0,0,1,0,0,2,5
sentinelksmo.org,1,15,2,1,1,0,0,0,0,1,0,0,1,1
vice.com,1,12,3,2,0,0,0,0,0,1,0,0,1,4
news.harvard.edu-gazette,0,24,3,0,1,0,0,0,0,0,0,0,2,3
themoscowtimes.com,1,16,2,1,1,0,0,0,0,1,0,0,2,4
thetruthaboutguns.com,0,25,3,2,1,0,0,0,0,1,0,0,2,1
worldaffairsjournal.org,0,27,3,2,1,0,0,0,0,1,0,0,2,4
govtrack.us,1,14,3,2,0,0,0,0,0,0,0,0,2,3
mackinac.org,0,16,3,2,0,0,0,0,0,1,0,0,2,2
news.sky.com,0,12,3,2,0,0,0,0,0,1,0,0,2,4
dailycurrant.com,0,16,2,1,1,0,0,0,0,1,0,0,0,3
pewresearch.org,0,19,3,2,1,0,0,0,0,1,0,0,2,3
hermancain.com,1,18,3,2,1,0,0,0,0,1,0,0,1,1
publicintegrity.org,1,23,3,2,1,0,0,0,0,1,0,0,2,3
al.com,0,10,3,3,0,0,0,0,0,1,0,0,2,2
climatefeedback.org,0,19,2,1,1,0,0,0,0,1,0,0,2,3
trofire.com,1,10,2,1,0,0,0,0,0,1,0,0,2,5
numbersusa.com,1,18,3,2,1,0,0,0,0,1,0,0,1,1
prri.org,0,12,3,2,0,0,0,0,0,1,0,0,2,3
timeline.com,1,11,2,1,0,0,0,0,0,1,0,0,2,4
sbsun.com,1,13,3,2,0,0,0,0,0,1,0,0,2,2
foreignpolicy.com,0,17,2,1,1,0,0,0,0,1,0,0,2,3
latintimes.com,0,18,3,2,1,0,0,0,0,1,0,0,2,4
allenwestrepublic.com,0,21,2,1,1,0,0,0,0,1,0,0,0,0
news.mongabay.com,1,17,3,1,0,0,0,0,0,1,0,0,2,4
rescue.org,1,14,3,2,0,0,0,0,0,1,0,0,2,3
fusion.kinja.com,0,16,3,1,0,0,0,0,0,1,0,0,1,4
aptnnews.ca,0,11,2,1,0,0,0,0,0,0,0,0,2,3
wsws.org,0,12,3,2,0,0,0,0,0,1,0,0,2,5
spin.com-death-and-taxes,1,27,3,1,1,0,2,0,0,0,0,0,2,5
aina.org,0,12,3,2,0,0,0,0,0,1,0,0,1,1
